python_score,sql_score,excel_score,stats_score,ml_score,powerbi_score,comm_score,aptitude_score,cgpa,projects_count,internships_count,certifications_count,core_tech_avg,analytics_avg,business_comm_avg,practical_score
-0.6441746599709611,1.5428086036577306,0.17678282898110143,0.5190033039725631,-0.9833753800764943,1.3658641384248695,0.1733479513517106,-0.21083081178549484,0.12757858777232453,-0.7071067811865477,1.971604593519758,0.7435274561850906,-0.1054268036718285,1.2797558045091542,0.000466967666225237,1.4446789605372579
-1.303176869659924,0.23404971465074895,-0.031673831461730056,-0.04659448447703874,-0.2848345153985057,1.0942643263183458,0.08933440465459719,-0.621207087766992,0.35126985797511245,-0.7071067811865477,-0.8233458048543819,-0.4304632641071578,-0.5316089306928642,0.5818657952335418,-0.27971363206917177,-1.1772429279151162
0.4341925922473418,0.40855089985167986,0.9411239172714836,-0.5313925888624118,0.8435776506197836,-0.6711344523740583,-0.07869268873962962,-0.10823674279012056,0.11266583642547226,-0.7071067811865477,-0.8233458048543819,1.917518176477339,0.44860996145551785,0.2646430637446273,-0.11160527222793358,-0.1284741725341665
-1.063539702500301,0.5830520850526107,-0.031673831461730056,-0.20819385260549642,-1.2520449434141823,1.2300642323716078,-1.2548823424992173,-0.7238011567623662,-1.2294817847912607,-1.7172593257387583,0.574129394332688,-0.4304632641071578,-0.7873182069054855,0.7721994341268907,-1.2323276711695217,-0.6528585502246412
0.7337390511968704,-0.28945384095204374,-1.1434426871568313,0.19580456771564778,0.6286419999496332,-1.2822340296137367,-0.6667875156194235,0.19954546419600228,-0.5285824714891897,0.303045763365663,0.574129394332688,-0.4304632641071578,0.49122817415762143,-1.2263037742532732,-0.3357497520162512,0.3959102051563083
-0.5243560763911497,0.5830520850526107,0.24626838246204527,-0.450592904798183,-0.12363277739589291,0.6189646551319294,-0.33073332883096984,-1.749741846716109,-0.811924747079388,0.303045763365663,-0.8233458048543819,-0.4304632641071578,-0.2119723354270874,0.6135880683824328,-1.1762915512224423,-0.6528585502246412
0.19455542508771895,0.6703026776530762,-1.9772693289281573,0.19580456771564778,1.165981126625009,-1.6217337947468913,-1.2548823424992173,-0.10823674279012056,-0.454018714754927,0.303045763365663,0.574129394332688,-0.4304632641071578,0.7469374503702428,-1.4166374131466222,-0.8961109514870452,0.3959102051563083
0.3742833004574361,1.019305048054938,-0.37910159886644923,-0.450592904798183,-0.8221736420738815,0.5510647021052985,0.257361498048824,-0.3134248807808691,-0.17067643916472738,0.303045763365663,0.574129394332688,-1.6044539843994063,-0.06280859096972494,0.4549767026379763,0.000466967666225237,-0.1284741725341665
1.2729226773060218,-0.5512056187534401,-1.282413794118719,0.19580456771564778,1.2734489519600842,-2.0970334659333076,-1.002841702407877,-0.005642673794746285,-0.006636174349348502,0.303045763365663,1.971604593519758,-0.4304632641071578,0.8747920884765535,-1.7655824177844284,-0.6719664716987276,1.4446789605372579
-0.045081742071903914,1.4555580110572652,0.9411239172714836,-0.6121922729266407,-0.06989886472835533,2.0448636686911787,0.42538859144305086,-0.21083081178549484,1.88728324670093,0.303045763365663,-0.8233458048543819,0.7435274561850906,0.15028247254079288,1.9142012674869844,0.16857532750746346,-0.1284741725341665
1.213013385516116,-0.11495265575111283,-1.699327115004382,1.3270001446148516,1.6495863406328473,-1.4859338886936295,0.257361498048824,1.4306742921404936,1.9618470034351914,1.3131983079178737,1.971604593519758,-2.7784447046916547,1.407519747252848,-1.5118042325932968,0.9530810067665751,0.9202945828467831
1.872015595205079,-0.4639550261529746,0.037811722019213775,2.0541973011929113,1.3809167772951594,-1.2822340296137367,-0.07869268873962962,0.096951395200628,0.8583034037681013,0.303045763365663,3.369079792706828,-0.4304632641071578,1.6419199171144176,-0.7504696770199009,0.000466967666225237,2.4934477159182076
1.3328319690959276,1.019305048054938,-0.5180727058283369,1.569399196807538,0.7361098252847085,-1.2143340765871058,-1.170868795802104,0.40473360218675086,-0.6926227363045672,0.303045763365663,-0.8233458048543819,-0.4304632641071578,1.4288288536038998,-0.4332469455309864,-0.5598942318045688,-0.6528585502246412
1.213013385516116,-0.9002079891553019,-0.44858715234739305,1.084601092422165,1.5958524279653097,-0.9427342644805821,-0.41474687552808326,1.225486154149745,0.38109536066881833,1.3131983079178737,-0.8233458048543819,-0.4304632641071578,1.1305013646891748,-0.9725255890621416,0.3927198072957811,-0.1284741725341665
-0.7639932435507725,0.8448038628540071,0.7326672568286521,0.5190033039725631,-0.9833753800764943,0.6868646081585603,0.34137504474593744,-1.1341774327438634,-0.677709984957715,-0.7071067811865477,0.574129394332688,-1.6044539843994063,-0.3185178671823463,0.9625330730202397,-0.3917858719633306,-0.6528585502246412
0.8535576347766818,1.019305048054938,-0.24013049190456154,-0.04659448447703874,1.3271828646276218,0.07576503091888195,0.42538859144305086,1.6358624301312423,1.335511446867383,2.3233508524700843,0.574129394332688,0.7435274561850906,1.0665740456360195,0.29636533689351835,1.1772254865548928,1.9690633382277327
-0.9437211189204896,-0.4639550261529746,-0.031673831461730056,-0.8545913251193272,-0.8221736420738815,2.11276362171781,0.1733479513517106,0.30213953319137654,-0.6926227363045672,-0.7071067811865477,1.971604593519758,0.7435274561850906,-1.0004092704160035,0.8039217072757818,0.2806475674016223,1.4446789605372579
-0.4045374928113382,0.9320544554544725,1.2190661311952589,-0.6929919569908695,0.09130287327425743,-0.06003487513437991,0.7614427782315044,-0.7238011567623662,0.09775308507861867,-0.7071067811865477,-0.8233458048543819,0.7435274561850906,-0.06280859096972494,0.8673662535735652,0.11253920756038405,-0.6528585502246412
0.7337390511968704,1.3683074184567998,0.8716383637905397,1.7309985649359958,0.19877069860933258,0.8226645142118222,-0.58277396892231,1.4306742921404936,1.4399007062953515,0.303045763365663,0.574129394332688,0.7435274561850906,1.1305013646891748,1.2797558045091542,0.3927198072957811,0.9202945828467831
0.13464613329781322,1.2810568258563344,0.45472504290487675,-1.7433878498258444,-0.6072379914037311,2.0448636686911787,0.34137504474593744,0.096951395200628,0.7837396470338374,0.303045763365663,-0.8233458048543819,-0.4304632641071578,-0.3398269735333981,1.628700809146961,0.2806475674016223,-0.6528585502246412
1.1531040937262105,-1.0747091743562327,-0.7265293662711684,0.27660425177987663,1.971989816638073,-0.7390344054006892,-0.9188281557107637,-0.21083081178549484,1.0521691712771848,2.3233508524700843,-0.8233458048543819,0.7435274561850906,1.0026467265828642,-1.067692408508816,-0.728002591645807,0.9202945828467831
